"employee_id","student_id","first_name","middle_name","last_name","email","role","department","program","year_level","contact_number","login_password"
"","STU-DEMO-0620","Paolo","J.","Panganiban","student0620@coedigo.local","student","College of Engineering","BSME","5","09800000620","password"
"","STU-DEMO-0621","Queenie","A.","Perez","student0621@coedigo.local","student","College of Engineering","BSCE","1","09800000621","password"
"","STU-DEMO-0622","Ramon","B.","Ramos","student0622@coedigo.local","student","College of Engineering","BSEE","2","09800000622","password"
"","STU-DEMO-0623","Shaira","C.","Rivera","student0623@coedigo.local","student","College of Engineering","BSCpE","3","09800000623","password"
"","STU-DEMO-0624","Toni","D.","Robles","student0624@coedigo.local","student","College of Engineering","BSME","4","09800000624","password"
"","STU-DEMO-0625","Ulysses","E.","Salazar","student0625@coedigo.local","student","College of Engineering","BSCE","5","09800000625","password"
"","STU-DEMO-0626","Vanessa","F.","Santiago","student0626@coedigo.local","student","College of Engineering","BSEE","1","09800000626","password"
"","STU-DEMO-0627","Warren","G.","Soriano","student0627@coedigo.local","student","College of Engineering","BSCpE","2","09800000627","password"
"","STU-DEMO-0628","Xandra","H.","Tolentino","student0628@coedigo.local","student","College of Engineering","BSME","3","09800000628","password"
"","STU-DEMO-0629","Yvonne","I.","Velasco","student0629@coedigo.local","student","College of Engineering","BSCE","4","09800000629","password"
"","STU-DEMO-0630","Zion","J.","Vergara","student0630@coedigo.local","student","College of Engineering","BSEE","5","09800000630","password"
"","STU-DEMO-0631","Adrian","A.","Aguilar","student0631@coedigo.local","student","College of Engineering","BSCpE","1","09800000631","password"
"","STU-DEMO-0632","Alyssa","B.","Alvarez","student0632@coedigo.local","student","College of Engineering","BSME","2","09800000632","password"
"","STU-DEMO-0633","Bianca","C.","Aquino","student0633@coedigo.local","student","College of Engineering","BSCE","3","09800000633","password"
"","STU-DEMO-0634","Bryan","D.","Baluyot","student0634@coedigo.local","student","College of Engineering","BSEE","4","09800000634","password"
"","STU-DEMO-0635","Camille","E.","Basilio","student0635@coedigo.local","student","College of Engineering","BSCpE","5","09800000635","password"
"","STU-DEMO-0636","Cedric","F.","Castillo","student0636@coedigo.local","student","College of Engineering","BSME","1","09800000636","password"
"","STU-DEMO-0637","Clarisse","G.","Chavez","student0637@coedigo.local","student","College of Engineering","BSCE","2","09800000637","password"
"","STU-DEMO-0638","Daniel","H.","Cruz","student0638@coedigo.local","student","College of Engineering","BSEE","3","09800000638","password"
"","STU-DEMO-0639","Elaine","I.","Domingo","student0639@coedigo.local","student","College of Engineering","BSCpE","4","09800000639","password"
"","STU-DEMO-0640","Francis","J.","Enriquez","student0640@coedigo.local","student","College of Engineering","BSME","5","09800000640","password"
"","STU-DEMO-0641","Gina","A.","Fernandez","student0641@coedigo.local","student","College of Engineering","BSCE","1","09800000641","password"
"","STU-DEMO-0642","Harold","B.","Francisco","student0642@coedigo.local","student","College of Engineering","BSEE","2","09800000642","password"
"","STU-DEMO-0643","Irene","C.","Gonzales","student0643@coedigo.local","student","College of Engineering","BSCpE","3","09800000643","password"
"","STU-DEMO-0644","Jomari","D.","Gutierrez","student0644@coedigo.local","student","College of Engineering","BSME","4","09800000644","password"
"","STU-DEMO-0645","Katrina","E.","Herrera","student0645@coedigo.local","student","College of Engineering","BSCE","5","09800000645","password"
"","STU-DEMO-0646","Leo","F.","Jacinto","student0646@coedigo.local","student","College of Engineering","BSEE","1","09800000646","password"
"","STU-DEMO-0647","Maureen","G.","Lazaro","student0647@coedigo.local","student","College of Engineering","BSCpE","2","09800000647","password"
"","STU-DEMO-0648","Nathan","H.","Lopez","student0648@coedigo.local","student","College of Engineering","BSME","3","09800000648","password"
"","STU-DEMO-0649","Olivia","I.","Magno","student0649@coedigo.local","student","College of Engineering","BSCE","4","09800000649","password"
"","STU-DEMO-0650","Paolo","J.","Manalo","student0650@coedigo.local","student","College of Engineering","BSEE","5","09800000650","password"
"","STU-DEMO-0651","Queenie","A.","Marquez","student0651@coedigo.local","student","College of Engineering","BSCpE","1","09800000651","password"
"","STU-DEMO-0652","Ramon","B.","Morales","student0652@coedigo.local","student","College of Engineering","BSME","2","09800000652","password"
"","STU-DEMO-0653","Shaira","C.","Natividad","student0653@coedigo.local","student","College of Engineering","BSCE","3","09800000653","password"
"","STU-DEMO-0654","Toni","D.","Ortega","student0654@coedigo.local","student","College of Engineering","BSEE","4","09800000654","password"
"","STU-DEMO-0655","Ulysses","E.","Panganiban","student0655@coedigo.local","student","College of Engineering","BSCpE","5","09800000655","password"
"","STU-DEMO-0656","Vanessa","F.","Perez","student0656@coedigo.local","student","College of Engineering","BSME","1","09800000656","password"
"","STU-DEMO-0657","Warren","G.","Ramos","student0657@coedigo.local","student","College of Engineering","BSCE","2","09800000657","password"
"","STU-DEMO-0658","Xandra","H.","Rivera","student0658@coedigo.local","student","College of Engineering","BSEE","3","09800000658","password"
"","STU-DEMO-0659","Yvonne","I.","Robles","student0659@coedigo.local","student","College of Engineering","BSCpE","4","09800000659","password"
"","STU-DEMO-0660","Zion","J.","Salazar","student0660@coedigo.local","student","College of Engineering","BSME","5","09800000660","password"
"","STU-DEMO-0661","Adrian","A.","Santiago","student0661@coedigo.local","student","College of Engineering","BSCE","1","09800000661","password"
"","STU-DEMO-0662","Alyssa","B.","Soriano","student0662@coedigo.local","student","College of Engineering","BSEE","2","09800000662","password"
"","STU-DEMO-0663","Bianca","C.","Tolentino","student0663@coedigo.local","student","College of Engineering","BSCpE","3","09800000663","password"
"","STU-DEMO-0664","Bryan","D.","Velasco","student0664@coedigo.local","student","College of Engineering","BSME","4","09800000664","password"
"","STU-DEMO-0665","Camille","E.","Vergara","student0665@coedigo.local","student","College of Engineering","BSCE","5","09800000665","password"
"","STU-DEMO-0666","Cedric","F.","Aguilar","student0666@coedigo.local","student","College of Engineering","BSEE","1","09800000666","password"
"","STU-DEMO-0667","Clarisse","G.","Alvarez","student0667@coedigo.local","student","College of Engineering","BSCpE","2","09800000667","password"
"","STU-DEMO-0668","Daniel","H.","Aquino","student0668@coedigo.local","student","College of Engineering","BSME","3","09800000668","password"
"","STU-DEMO-0669","Elaine","I.","Baluyot","student0669@coedigo.local","student","College of Engineering","BSCE","4","09800000669","password"
"","STU-DEMO-0670","Francis","J.","Basilio","student0670@coedigo.local","student","College of Engineering","BSEE","5","09800000670","password"
"","STU-DEMO-0671","Gina","A.","Castillo","student0671@coedigo.local","student","College of Engineering","BSCpE","1","09800000671","password"
"","STU-DEMO-0672","Harold","B.","Chavez","student0672@coedigo.local","student","College of Engineering","BSME","2","09800000672","password"
"","STU-DEMO-0673","Irene","C.","Cruz","student0673@coedigo.local","student","College of Engineering","BSCE","3","09800000673","password"
"","STU-DEMO-0674","Jomari","D.","Domingo","student0674@coedigo.local","student","College of Engineering","BSEE","4","09800000674","password"
"","STU-DEMO-0675","Katrina","E.","Enriquez","student0675@coedigo.local","student","College of Engineering","BSCpE","5","09800000675","password"
"","STU-DEMO-0676","Leo","F.","Fernandez","student0676@coedigo.local","student","College of Engineering","BSME","1","09800000676","password"
"","STU-DEMO-0677","Maureen","G.","Francisco","student0677@coedigo.local","student","College of Engineering","BSCE","2","09800000677","password"
"","STU-DEMO-0678","Nathan","H.","Gonzales","student0678@coedigo.local","student","College of Engineering","BSEE","3","09800000678","password"
"","STU-DEMO-0679","Olivia","I.","Gutierrez","student0679@coedigo.local","student","College of Engineering","BSCpE","4","09800000679","password"
"","STU-DEMO-0680","Paolo","J.","Herrera","student0680@coedigo.local","student","College of Engineering","BSME","5","09800000680","password"
"","STU-DEMO-0681","Queenie","A.","Jacinto","student0681@coedigo.local","student","College of Engineering","BSCE","1","09800000681","password"
"","STU-DEMO-0682","Ramon","B.","Lazaro","student0682@coedigo.local","student","College of Engineering","BSEE","2","09800000682","password"
"","STU-DEMO-0683","Shaira","C.","Lopez","student0683@coedigo.local","student","College of Engineering","BSCpE","3","09800000683","password"
"","STU-DEMO-0684","Toni","D.","Magno","student0684@coedigo.local","student","College of Engineering","BSME","4","09800000684","password"
"","STU-DEMO-0685","Ulysses","E.","Manalo","student0685@coedigo.local","student","College of Engineering","BSCE","5","09800000685","password"
"","STU-DEMO-0686","Vanessa","F.","Marquez","student0686@coedigo.local","student","College of Engineering","BSEE","1","09800000686","password"
"","STU-DEMO-0687","Warren","G.","Morales","student0687@coedigo.local","student","College of Engineering","BSCpE","2","09800000687","password"
"","STU-DEMO-0688","Xandra","H.","Natividad","student0688@coedigo.local","student","College of Engineering","BSME","3","09800000688","password"
"","STU-DEMO-0689","Yvonne","I.","Ortega","student0689@coedigo.local","student","College of Engineering","BSCE","4","09800000689","password"
"","STU-DEMO-0690","Zion","J.","Panganiban","student0690@coedigo.local","student","College of Engineering","BSEE","5","09800000690","password"
"","STU-DEMO-0691","Adrian","A.","Perez","student0691@coedigo.local","student","College of Engineering","BSCpE","1","09800000691","password"
"","STU-DEMO-0692","Alyssa","B.","Ramos","student0692@coedigo.local","student","College of Engineering","BSME","2","09800000692","password"
"","STU-DEMO-0693","Bianca","C.","Rivera","student0693@coedigo.local","student","College of Engineering","BSCE","3","09800000693","password"
"","STU-DEMO-0694","Bryan","D.","Robles","student0694@coedigo.local","student","College of Engineering","BSEE","4","09800000694","password"
"","STU-DEMO-0695","Camille","E.","Salazar","student0695@coedigo.local","student","College of Engineering","BSCpE","5","09800000695","password"
"","STU-DEMO-0696","Cedric","F.","Santiago","student0696@coedigo.local","student","College of Engineering","BSME","1","09800000696","password"
"","STU-DEMO-0697","Clarisse","G.","Soriano","student0697@coedigo.local","student","College of Engineering","BSCE","2","09800000697","password"
"","STU-DEMO-0698","Daniel","H.","Tolentino","student0698@coedigo.local","student","College of Engineering","BSEE","3","09800000698","password"
"","STU-DEMO-0699","Elaine","I.","Velasco","student0699@coedigo.local","student","College of Engineering","BSCpE","4","09800000699","password"
"","STU-DEMO-0700","Francis","J.","Vergara","student0700@coedigo.local","student","College of Engineering","BSME","5","09800000700","password"
"","STU-DEMO-0701","Gina","A.","Aguilar","student0701@coedigo.local","student","College of Engineering","BSCE","1","09800000701","password"
"","STU-DEMO-0702","Harold","B.","Alvarez","student0702@coedigo.local","student","College of Engineering","BSEE","2","09800000702","password"
"","STU-DEMO-0703","Irene","C.","Aquino","student0703@coedigo.local","student","College of Engineering","BSCpE","3","09800000703","password"
"","STU-DEMO-0704","Jomari","D.","Baluyot","student0704@coedigo.local","student","College of Engineering","BSME","4","09800000704","password"
"","STU-DEMO-0705","Katrina","E.","Basilio","student0705@coedigo.local","student","College of Engineering","BSCE","5","09800000705","password"
"","STU-DEMO-0706","Leo","F.","Castillo","student0706@coedigo.local","student","College of Engineering","BSEE","1","09800000706","password"
"","STU-DEMO-0707","Maureen","G.","Chavez","student0707@coedigo.local","student","College of Engineering","BSCpE","2","09800000707","password"
"","STU-DEMO-0708","Nathan","H.","Cruz","student0708@coedigo.local","student","College of Engineering","BSME","3","09800000708","password"
"","STU-DEMO-0709","Olivia","I.","Domingo","student0709@coedigo.local","student","College of Engineering","BSCE","4","09800000709","password"
"","STU-DEMO-0710","Paolo","J.","Enriquez","student0710@coedigo.local","student","College of Engineering","BSEE","5","09800000710","password"
"","STU-DEMO-0711","Queenie","A.","Fernandez","student0711@coedigo.local","student","College of Engineering","BSCpE","1","09800000711","password"
"","STU-DEMO-0712","Ramon","B.","Francisco","student0712@coedigo.local","student","College of Engineering","BSME","2","09800000712","password"
"","STU-DEMO-0713","Shaira","C.","Gonzales","student0713@coedigo.local","student","College of Engineering","BSCE","3","09800000713","password"
"","STU-DEMO-0714","Toni","D.","Gutierrez","student0714@coedigo.local","student","College of Engineering","BSEE","4","09800000714","password"
"","STU-DEMO-0715","Ulysses","E.","Herrera","student0715@coedigo.local","student","College of Engineering","BSCpE","5","09800000715","password"
"","STU-DEMO-0716","Vanessa","F.","Jacinto","student0716@coedigo.local","student","College of Engineering","BSME","1","09800000716","password"
"","STU-DEMO-0717","Warren","G.","Lazaro","student0717@coedigo.local","student","College of Engineering","BSCE","2","09800000717","password"
"","STU-DEMO-0718","Xandra","H.","Lopez","student0718@coedigo.local","student","College of Engineering","BSEE","3","09800000718","password"
"","STU-DEMO-0719","Yvonne","I.","Magno","student0719@coedigo.local","student","College of Engineering","BSCpE","4","09800000719","password"
"","STU-DEMO-0720","Zion","J.","Manalo","student0720@coedigo.local","student","College of Engineering","BSME","5","09800000720","password"
"","STU-DEMO-0721","Adrian","A.","Marquez","student0721@coedigo.local","student","College of Engineering","BSCE","1","09800000721","password"
"","STU-DEMO-0722","Alyssa","B.","Morales","student0722@coedigo.local","student","College of Engineering","BSEE","2","09800000722","password"
"","STU-DEMO-0723","Bianca","C.","Natividad","student0723@coedigo.local","student","College of Engineering","BSCpE","3","09800000723","password"
"","STU-DEMO-0724","Bryan","D.","Ortega","student0724@coedigo.local","student","College of Engineering","BSME","4","09800000724","password"
"","STU-DEMO-0725","Camille","E.","Panganiban","student0725@coedigo.local","student","College of Engineering","BSCE","5","09800000725","password"
"","STU-DEMO-0726","Cedric","F.","Perez","student0726@coedigo.local","student","College of Engineering","BSEE","1","09800000726","password"
"","STU-DEMO-0727","Clarisse","G.","Ramos","student0727@coedigo.local","student","College of Engineering","BSCpE","2","09800000727","password"
"","STU-DEMO-0728","Daniel","H.","Rivera","student0728@coedigo.local","student","College of Engineering","BSME","3","09800000728","password"
"","STU-DEMO-0729","Elaine","I.","Robles","student0729@coedigo.local","student","College of Engineering","BSCE","4","09800000729","password"
"","STU-DEMO-0730","Francis","J.","Salazar","student0730@coedigo.local","student","College of Engineering","BSEE","5","09800000730","password"
"","STU-DEMO-0731","Gina","A.","Santiago","student0731@coedigo.local","student","College of Engineering","BSCpE","1","09800000731","password"
"","STU-DEMO-0732","Harold","B.","Soriano","student0732@coedigo.local","student","College of Engineering","BSME","2","09800000732","password"
"","STU-DEMO-0733","Irene","C.","Tolentino","student0733@coedigo.local","student","College of Engineering","BSCE","3","09800000733","password"
"","STU-DEMO-0734","Jomari","D.","Velasco","student0734@coedigo.local","student","College of Engineering","BSEE","4","09800000734","password"
"","STU-DEMO-0735","Katrina","E.","Vergara","student0735@coedigo.local","student","College of Engineering","BSCpE","5","09800000735","password"
"","STU-DEMO-0736","Leo","F.","Aguilar","student0736@coedigo.local","student","College of Engineering","BSME","1","09800000736","password"
"","STU-DEMO-0737","Maureen","G.","Alvarez","student0737@coedigo.local","student","College of Engineering","BSCE","2","09800000737","password"
"","STU-DEMO-0738","Nathan","H.","Aquino","student0738@coedigo.local","student","College of Engineering","BSEE","3","09800000738","password"
"","STU-DEMO-0739","Olivia","I.","Baluyot","student0739@coedigo.local","student","College of Engineering","BSCpE","4","09800000739","password"
"","STU-DEMO-0740","Paolo","J.","Basilio","student0740@coedigo.local","student","College of Engineering","BSME","5","09800000740","password"
"","STU-DEMO-0741","Queenie","A.","Castillo","student0741@coedigo.local","student","College of Engineering","BSCE","1","09800000741","password"
"","STU-DEMO-0742","Ramon","B.","Chavez","student0742@coedigo.local","student","College of Engineering","BSEE","2","09800000742","password"
"","STU-DEMO-0743","Shaira","C.","Cruz","student0743@coedigo.local","student","College of Engineering","BSCpE","3","09800000743","password"
"","STU-DEMO-0744","Toni","D.","Domingo","student0744@coedigo.local","student","College of Engineering","BSME","4","09800000744","password"
"","STU-DEMO-0745","Ulysses","E.","Enriquez","student0745@coedigo.local","student","College of Engineering","BSCE","5","09800000745","password"
"","STU-DEMO-0746","Vanessa","F.","Fernandez","student0746@coedigo.local","student","College of Engineering","BSEE","1","09800000746","password"
"","STU-DEMO-0747","Warren","G.","Francisco","student0747@coedigo.local","student","College of Engineering","BSCpE","2","09800000747","password"
"","STU-DEMO-0748","Xandra","H.","Gonzales","student0748@coedigo.local","student","College of Engineering","BSME","3","09800000748","password"
"","STU-DEMO-0749","Yvonne","I.","Gutierrez","student0749@coedigo.local","student","College of Engineering","BSCE","4","09800000749","password"
"","STU-DEMO-0750","Zion","J.","Herrera","student0750@coedigo.local","student","College of Engineering","BSEE","5","09800000750","password"
"","STU-DEMO-0751","Adrian","A.","Jacinto","student0751@coedigo.local","student","College of Engineering","BSCpE","1","09800000751","password"
"","STU-DEMO-0752","Alyssa","B.","Lazaro","student0752@coedigo.local","student","College of Engineering","BSME","2","09800000752","password"
"","STU-DEMO-0753","Bianca","C.","Lopez","student0753@coedigo.local","student","College of Engineering","BSCE","3","09800000753","password"
"","STU-DEMO-0754","Bryan","D.","Magno","student0754@coedigo.local","student","College of Engineering","BSEE","4","09800000754","password"
"","STU-DEMO-0755","Camille","E.","Manalo","student0755@coedigo.local","student","College of Engineering","BSCpE","5","09800000755","password"
"","STU-DEMO-0756","Cedric","F.","Marquez","student0756@coedigo.local","student","College of Engineering","BSME","1","09800000756","password"
"","STU-DEMO-0757","Clarisse","G.","Morales","student0757@coedigo.local","student","College of Engineering","BSCE","2","09800000757","password"
"","STU-DEMO-0758","Daniel","H.","Natividad","student0758@coedigo.local","student","College of Engineering","BSEE","3","09800000758","password"
"","STU-DEMO-0759","Elaine","I.","Ortega","student0759@coedigo.local","student","College of Engineering","BSCpE","4","09800000759","password"
"","STU-DEMO-0760","Francis","J.","Panganiban","student0760@coedigo.local","student","College of Engineering","BSME","5","09800000760","password"
"","STU-DEMO-0761","Gina","A.","Perez","student0761@coedigo.local","student","College of Engineering","BSCE","1","09800000761","password"
"","STU-DEMO-0762","Harold","B.","Ramos","student0762@coedigo.local","student","College of Engineering","BSEE","2","09800000762","password"
"","STU-DEMO-0763","Irene","C.","Rivera","student0763@coedigo.local","student","College of Engineering","BSCpE","3","09800000763","password"
"","STU-DEMO-0764","Jomari","D.","Robles","student0764@coedigo.local","student","College of Engineering","BSME","4","09800000764","password"
"","STU-DEMO-0765","Katrina","E.","Salazar","student0765@coedigo.local","student","College of Engineering","BSCE","5","09800000765","password"
"","STU-DEMO-0766","Leo","F.","Santiago","student0766@coedigo.local","student","College of Engineering","BSEE","1","09800000766","password"
"","STU-DEMO-0767","Maureen","G.","Soriano","student0767@coedigo.local","student","College of Engineering","BSCpE","2","09800000767","password"
"","STU-DEMO-0768","Nathan","H.","Tolentino","student0768@coedigo.local","student","College of Engineering","BSME","3","09800000768","password"
"","STU-DEMO-0769","Olivia","I.","Velasco","student0769@coedigo.local","student","College of Engineering","BSCE","4","09800000769","password"
"","STU-DEMO-0770","Paolo","J.","Vergara","student0770@coedigo.local","student","College of Engineering","BSEE","5","09800000770","password"
"","STU-DEMO-0771","Queenie","A.","Aguilar","student0771@coedigo.local","student","College of Engineering","BSCpE","1","09800000771","password"
"","STU-DEMO-0772","Ramon","B.","Alvarez","student0772@coedigo.local","student","College of Engineering","BSME","2","09800000772","password"
"","STU-DEMO-0773","Shaira","C.","Aquino","student0773@coedigo.local","student","College of Engineering","BSCE","3","09800000773","password"
"","STU-DEMO-0774","Toni","D.","Baluyot","student0774@coedigo.local","student","College of Engineering","BSEE","4","09800000774","password"
"","STU-DEMO-0775","Ulysses","E.","Basilio","student0775@coedigo.local","student","College of Engineering","BSCpE","5","09800000775","password"
"","STU-DEMO-0776","Vanessa","F.","Castillo","student0776@coedigo.local","student","College of Engineering","BSME","1","09800000776","password"
"","STU-DEMO-0777","Warren","G.","Chavez","student0777@coedigo.local","student","College of Engineering","BSCE","2","09800000777","password"
"","STU-DEMO-0778","Xandra","H.","Cruz","student0778@coedigo.local","student","College of Engineering","BSEE","3","09800000778","password"
"","STU-DEMO-0779","Yvonne","I.","Domingo","student0779@coedigo.local","student","College of Engineering","BSCpE","4","09800000779","password"
"","STU-DEMO-0780","Zion","J.","Enriquez","student0780@coedigo.local","student","College of Engineering","BSME","5","09800000780","password"
"","STU-DEMO-0781","Adrian","A.","Fernandez","student0781@coedigo.local","student","College of Engineering","BSCE","1","09800000781","password"
"","STU-DEMO-0782","Alyssa","B.","Francisco","student0782@coedigo.local","student","College of Engineering","BSEE","2","09800000782","password"
"","STU-DEMO-0783","Bianca","C.","Gonzales","student0783@coedigo.local","student","College of Engineering","BSCpE","3","09800000783","password"
"","STU-DEMO-0784","Bryan","D.","Gutierrez","student0784@coedigo.local","student","College of Engineering","BSME","4","09800000784","password"
"","STU-DEMO-0785","Camille","E.","Herrera","student0785@coedigo.local","student","College of Engineering","BSCE","5","09800000785","password"
"","STU-DEMO-0786","Cedric","F.","Jacinto","student0786@coedigo.local","student","College of Engineering","BSEE","1","09800000786","password"
"","STU-DEMO-0787","Clarisse","G.","Lazaro","student0787@coedigo.local","student","College of Engineering","BSCpE","2","09800000787","password"
"","STU-DEMO-0788","Daniel","H.","Lopez","student0788@coedigo.local","student","College of Engineering","BSME","3","09800000788","password"
"","STU-DEMO-0789","Elaine","I.","Magno","student0789@coedigo.local","student","College of Engineering","BSCE","4","09800000789","password"
"","STU-DEMO-0790","Francis","J.","Manalo","student0790@coedigo.local","student","College of Engineering","BSEE","5","09800000790","password"
"","STU-DEMO-0791","Gina","A.","Marquez","student0791@coedigo.local","student","College of Engineering","BSCpE","1","09800000791","password"
"","STU-DEMO-0792","Harold","B.","Morales","student0792@coedigo.local","student","College of Engineering","BSME","2","09800000792","password"
"","STU-DEMO-0793","Irene","C.","Natividad","student0793@coedigo.local","student","College of Engineering","BSCE","3","09800000793","password"
"","STU-DEMO-0794","Jomari","D.","Ortega","student0794@coedigo.local","student","College of Engineering","BSEE","4","09800000794","password"
"","STU-DEMO-0795","Katrina","E.","Panganiban","student0795@coedigo.local","student","College of Engineering","BSCpE","5","09800000795","password"
"","STU-DEMO-0796","Leo","F.","Perez","student0796@coedigo.local","student","College of Engineering","BSME","1","09800000796","password"
"","STU-DEMO-0797","Maureen","G.","Ramos","student0797@coedigo.local","student","College of Engineering","BSCE","2","09800000797","password"
"","STU-DEMO-0798","Nathan","H.","Rivera","student0798@coedigo.local","student","College of Engineering","BSEE","3","09800000798","password"
"","STU-DEMO-0799","Olivia","I.","Robles","student0799@coedigo.local","student","College of Engineering","BSCpE","4","09800000799","password"
"","STU-DEMO-0800","Paolo","J.","Salazar","student0800@coedigo.local","student","College of Engineering","BSME","5","09800000800","password"
"","STU-DEMO-0801","Queenie","A.","Santiago","student0801@coedigo.local","student","College of Engineering","BSCE","1","09800000801","password"
"","STU-DEMO-0802","Ramon","B.","Soriano","student0802@coedigo.local","student","College of Engineering","BSEE","2","09800000802","password"
"","STU-DEMO-0803","Shaira","C.","Tolentino","student0803@coedigo.local","student","College of Engineering","BSCpE","3","09800000803","password"
"","STU-DEMO-0804","Toni","D.","Velasco","student0804@coedigo.local","student","College of Engineering","BSME","4","09800000804","password"
"","STU-DEMO-0805","Ulysses","E.","Vergara","student0805@coedigo.local","student","College of Engineering","BSCE","5","09800000805","password"
"","STU-DEMO-0806","Vanessa","F.","Aguilar","student0806@coedigo.local","student","College of Engineering","BSEE","1","09800000806","password"
"","STU-DEMO-0807","Warren","G.","Alvarez","student0807@coedigo.local","student","College of Engineering","BSCpE","2","09800000807","password"
"","STU-DEMO-0808","Xandra","H.","Aquino","student0808@coedigo.local","student","College of Engineering","BSME","3","09800000808","password"
"","STU-DEMO-0809","Yvonne","I.","Baluyot","student0809@coedigo.local","student","College of Engineering","BSCE","4","09800000809","password"
"","STU-DEMO-0810","Zion","J.","Basilio","student0810@coedigo.local","student","College of Engineering","BSEE","5","09800000810","password"
"","STU-DEMO-0811","Adrian","A.","Castillo","student0811@coedigo.local","student","College of Engineering","BSCpE","1","09800000811","password"
"","STU-DEMO-0812","Alyssa","B.","Chavez","student0812@coedigo.local","student","College of Engineering","BSME","2","09800000812","password"
"","STU-DEMO-0813","Bianca","C.","Cruz","student0813@coedigo.local","student","College of Engineering","BSCE","3","09800000813","password"
"","STU-DEMO-0814","Bryan","D.","Domingo","student0814@coedigo.local","student","College of Engineering","BSEE","4","09800000814","password"
"","STU-DEMO-0815","Camille","E.","Enriquez","student0815@coedigo.local","student","College of Engineering","BSCpE","5","09800000815","password"
"","STU-DEMO-0816","Cedric","F.","Fernandez","student0816@coedigo.local","student","College of Engineering","BSME","1","09800000816","password"
"","STU-DEMO-0817","Clarisse","G.","Francisco","student0817@coedigo.local","student","College of Engineering","BSCE","2","09800000817","password"
"","STU-DEMO-0818","Daniel","H.","Gonzales","student0818@coedigo.local","student","College of Engineering","BSEE","3","09800000818","password"
"","STU-DEMO-0819","Elaine","I.","Gutierrez","student0819@coedigo.local","student","College of Engineering","BSCpE","4","09800000819","password"
"","STU-DEMO-0820","Francis","J.","Herrera","student0820@coedigo.local","student","College of Engineering","BSME","5","09800000820","password"
"","STU-DEMO-0821","Gina","A.","Jacinto","student0821@coedigo.local","student","College of Engineering","BSCE","1","09800000821","password"
"","STU-DEMO-0822","Harold","B.","Lazaro","student0822@coedigo.local","student","College of Engineering","BSEE","2","09800000822","password"
"","STU-DEMO-0823","Irene","C.","Lopez","student0823@coedigo.local","student","College of Engineering","BSCpE","3","09800000823","password"
"","STU-DEMO-0824","Jomari","D.","Magno","student0824@coedigo.local","student","College of Engineering","BSME","4","09800000824","password"
"","STU-DEMO-0825","Katrina","E.","Manalo","student0825@coedigo.local","student","College of Engineering","BSCE","5","09800000825","password"
"","STU-DEMO-0826","Leo","F.","Marquez","student0826@coedigo.local","student","College of Engineering","BSEE","1","09800000826","password"
"","STU-DEMO-0827","Maureen","G.","Morales","student0827@coedigo.local","student","College of Engineering","BSCpE","2","09800000827","password"
"","STU-DEMO-0828","Nathan","H.","Natividad","student0828@coedigo.local","student","College of Engineering","BSME","3","09800000828","password"
"","STU-DEMO-0829","Olivia","I.","Ortega","student0829@coedigo.local","student","College of Engineering","BSCE","4","09800000829","password"
"","STU-DEMO-0830","Paolo","J.","Panganiban","student0830@coedigo.local","student","College of Engineering","BSEE","5","09800000830","password"
"","STU-DEMO-0831","Queenie","A.","Perez","student0831@coedigo.local","student","College of Engineering","BSCpE","1","09800000831","password"
"","STU-DEMO-0832","Ramon","B.","Ramos","student0832@coedigo.local","student","College of Engineering","BSME","2","09800000832","password"
"","STU-DEMO-0833","Shaira","C.","Rivera","student0833@coedigo.local","student","College of Engineering","BSCE","3","09800000833","password"
"","STU-DEMO-0834","Toni","D.","Robles","student0834@coedigo.local","student","College of Engineering","BSEE","4","09800000834","password"
"","STU-DEMO-0835","Ulysses","E.","Salazar","student0835@coedigo.local","student","College of Engineering","BSCpE","5","09800000835","password"
"","STU-DEMO-0836","Vanessa","F.","Santiago","student0836@coedigo.local","student","College of Engineering","BSME","1","09800000836","password"
"","STU-DEMO-0837","Warren","G.","Soriano","student0837@coedigo.local","student","College of Engineering","BSCE","2","09800000837","password"
"","STU-DEMO-0838","Xandra","H.","Tolentino","student0838@coedigo.local","student","College of Engineering","BSEE","3","09800000838","password"
"","STU-DEMO-0839","Yvonne","I.","Velasco","student0839@coedigo.local","student","College of Engineering","BSCpE","4","09800000839","password"
"","STU-DEMO-0840","Zion","J.","Vergara","student0840@coedigo.local","student","College of Engineering","BSME","5","09800000840","password"
"","STU-DEMO-0841","Adrian","A.","Aguilar","student0841@coedigo.local","student","College of Engineering","BSCE","1","09800000841","password"
"","STU-DEMO-0842","Alyssa","B.","Alvarez","student0842@coedigo.local","student","College of Engineering","BSEE","2","09800000842","password"
"","STU-DEMO-0843","Bianca","C.","Aquino","student0843@coedigo.local","student","College of Engineering","BSCpE","3","09800000843","password"
"","STU-DEMO-0844","Bryan","D.","Baluyot","student0844@coedigo.local","student","College of Engineering","BSME","4","09800000844","password"
"","STU-DEMO-0845","Camille","E.","Basilio","student0845@coedigo.local","student","College of Engineering","BSCE","5","09800000845","password"
"","STU-DEMO-0846","Cedric","F.","Castillo","student0846@coedigo.local","student","College of Engineering","BSEE","1","09800000846","password"
"","STU-DEMO-0847","Clarisse","G.","Chavez","student0847@coedigo.local","student","College of Engineering","BSCpE","2","09800000847","password"
